year,iso," country_name","disaster type",occurrence,"Total deaths",Injured,Affected,Homeless,"Total affected","Total damage  ('000 US$)"
1992,AFG,Afghanistan,Earthquake,1,14,,,,,
1992,AFG,Afghanistan,Flood,2,600,,4000,,4000,4000
1992,ARG,Argentina,Epidemic,1,67,,3883,,3883,
1992,ARG,Argentina,Flood,2,45,,,88074,88074,510000
1992,AUS,Australia,Drought,1,,,7000000,,7000000,1500000
1992,AUS,Australia,Storm,2,2,,120,,120,378000
1992,BGD,Bangladesh,Epidemic,1,200,,,,,
1992,BGD,Bangladesh,Flood,3,17,200,,75000,75200,
1992,BGD,Bangladesh,Storm,2,23,300,,10000,10300,
1992,BEL,Belgium,Earthquake,1,,,,,,100000
1992,BRA,Brazil,Flood,4,107,270,145723,1500,147493,25800
1992,BRA,Brazil,Landslide,1,30,60,,,60,
1992,KHM,Cambodia,Epidemic,2,50,,380400,,380400,
1992,CAN,Canada,Epidemic,1,17,,,,,
1992,CAN,Canada,"Extreme temperature ",1,,,,,,2000000
1992,CAN,Canada,Wildfire,1,,,,,,120000
1992,CHL,Chile,Storm,2,,,,38000,38000,
1992,CHL,Chile,Wildfire,1,,,,,,120000
1992,CHN,China,Drought,2,,,12000000,,12000000,53200
1992,CHN,China,Earthquake,1,,,16000,,16000,3150
1992,CHN,China,Flood,6,540,2035,210000,472400,684435,509100
1992,CHN,China,"Mass movement (dry)",1,49,,,,,
1992,CHN,China,Storm,8,860,19450,16175283,35000,16229733,1270800
1992,COL,Colombia,Earthquake,1,11,135,,1500,1635,
1992,DNK,Denmark,Drought,1,,,,,,751700
1992,DOM,"Dominican Republic (the)",Epidemic,1,20,,,,,
1992,EGY,Egypt,Earthquake,1,552,9929,57700,25020,92649,1200000
1992,FJI,Fiji,Storm,1,1,,2000,,2000,1600
1992,FRA,France,Epidemic,1,20,,,,,
1992,FRA,France,Flood,1,3,,,,,
1992,FRA,France,Storm,2,48,,2000,,2000,400000
1992,DEU,Germany,Earthquake,1,1,25,1500,,1525,50000
1992,DEU,Germany,Flood,1,,,,,,30100
1992,IND,India,"Extreme temperature ",1,275,,,,,
1992,IND,India,Flood,5,832,,3070500,500,3071000,308950
1992,IND,India,Landslide,1,60,,,,,
1992,IND,India,Storm,2,85,100,,,100,
1992,IDN,Indonesia,Earthquake,2,2500,2104,,97500,99604,100000
1992,IDN,Indonesia,Flood,1,57,249378,9330,6845,265553,
1992,IDN,Indonesia,Landslide,1,75,,37000,,37000,5400
1992,ITA,Italy,Flood,2,2,,1000,,1000,697300
1992,JPN,Japan,Earthquake,1,,32,,,32,
1992,JPN,Japan,Storm,2,11,434,,,434,
1992,JPN,Japan,"Volcanic activity",1,,,40000,,40000,
1992,KOR,"Korea (the Republic of)",Flood,1,5,,155,123,278,
1992,KOR,"Korea (the Republic of)",Storm,1,,,375,58,433,
1992,MEX,Mexico,"Extreme temperature ",2,80,,,16000,16000,78000
1992,MEX,Mexico,Storm,1,3,,10000,,10000,3000
1992,MOZ,Mozambique,Epidemic,1,587,,225673,,225673,
1992,NLD,"Netherlands (the)",Earthquake,1,,20,,,20,
1992,NLD,"Netherlands (the)",Flood,1,,,,,,27600
1992,NZL,"New Zealand",Storm,2,,,,,,51500
1992,NGA,Nigeria,Epidemic,1,100,,,,,
1992,NGA,Nigeria,"Extreme temperature ",1,18,,,,,
1992,PAK,Pakistan,Earthquake,2,40,100,,2000,2100,
1992,PAK,Pakistan,Flood,2,1446,,9888553,2951315,12839868,1000230
1992,PAK,Pakistan,Landslide,1,55,,,200,200,
1992,PER,Peru,Drought,1,,,1100000,,1100000,250000
1992,PER,Peru,Epidemic,1,690,,,,,
1992,PER,Peru,Flood,1,,,30000,,30000,
1992,PHL,"Philippines (the)",Epidemic,1,70,,,,,
1992,PHL,"Philippines (the)",Flood,3,79,13,1053657,162,1053832,74200
1992,PHL,"Philippines (the)",Storm,4,101,78,1037111,9105,1046294,
1992,PHL,"Philippines (the)","Volcanic activity",1,,,1578,,1578,
1992,TWN,"Taiwan (Province of China)",Storm,1,8,,,,,35000
1992,THA,Thailand,Storm,4,6,,359326,27120,386446,
1992,USA,"United States of America (the)",Earthquake,3,1,426,,,426,275000
1992,USA,"United States of America (the)",Storm,27,97,55,45000,250000,295055,34500000
1992,USA,"United States of America (the)",Wildfire,2,,,450,540,990,175000
1992,VNM,"Viet Nam",Flood,2,56,10,102109,7579,109698,47700
1992,VNM,"Viet Nam",Landslide,1,200,,,38000,38000,
1992,VNM,"Viet Nam",Storm,2,31,23,76125,3210,79358,18400
1993,AFG,Afghanistan,"Insect infestation",1,,,,,,
1993,AFG,Afghanistan,Landslide,2,215,,,1000,1000,
1993,AFG,Afghanistan,Storm,1,10,,,,,
1993,ARG,Argentina,Flood,3,,,,,,1092000
1993,ARG,Argentina,Storm,1,15,,4000,4000,8000,50000
1993,AUS,Australia,"Extreme temperature ",1,17,500,3000000,,3000500,
1993,AUS,Australia,Flood,1,1,30,15000,5500,20530,4600
1993,AUS,Australia,Storm,2,,25,12000,45,12070,
1993,BGD,Bangladesh,Epidemic,1,38,,5660,,5660,
1993,BGD,Bangladesh,Flood,3,194,20,15676593,75000,15751613,
1993,BGD,Bangladesh,Storm,8,452,5520,757500,105000,868020,
1993,BEL,Belgium,Flood,2,,,600,,600,17000
1993,CAN,Canada,Flood,1,,,200,,200,
1993,CHL,Chile,Flood,1,109,58,1993,1225,3276,34000
1993,CHL,Chile,"Volcanic activity",1,6,,350,,350,
1993,CHL,Chile,Wildfire,1,,,,,,
1993,CHN,China,Earthquake,2,,70,107220,35360,142650,
1993,CHN,China,Flood,4,1231,400,7000,,7400,6088000
1993,CHN,China,Landslide,1,120,,,,,
1993,CHN,China,Storm,11,214,3303,8496560,150000,8649863,1368510
1993,COL,Colombia,Earthquake,1,2,60,3011,,3071,
1993,COL,Colombia,Flood,1,63,33,80000,250,80283,
1993,COL,Colombia,Landslide,2,20,3,1078,,1081,
1993,COL,Colombia,"Mass movement (dry)",1,75,36,2250,125,2411,
1993,COL,Colombia,"Volcanic activity",1,10,6,,,6,
1993,DOM,"Dominican Republic (the)",Flood,2,30,,20000,,20000,
1993,EGY,Egypt,"Mass movement (dry)",1,34,,300,,300,
1993,FJI,Fiji,Storm,1,21,3,150000,10000,160003,100000
1993,FRA,France,Flood,1,4,,,,,600000
1993,FRA,France,Storm,2,12,20,1700,,1720,550000
1993,DEU,Germany,Flood,1,5,,100000,,100000,600000
1993,DEU,Germany,Storm,2,6,,,,,410000
1993,GRC,Greece,Earthquake,2,1,21,2100,,2121,
1993,IND,India,Drought,1,,,1175000,,1175000,
1993,IND,India,Earthquake,2,9748,30025,500,,30525,280000
1993,IND,India,Flood,5,1297,,128000000,60000,128060000,7500000
1993,IND,India,"Insect infestation",1,,,,,,
1993,IND,India,Landslide,1,20,25,,,25,
1993,IND,India,Storm,2,186,500,12000,60000,72500,100000
1993,IDN,Indonesia,Flood,2,131,,267553,,267553,19301
1993,IDN,Indonesia,"Volcanic activity",2,3,12,3452,,3464,
1993,IRL,Ireland,Flood,1,3,,3500,,3500,38000
1993,ITA,Italy,Storm,1,8,,1000,,1000,625000
1993,JPN,Japan,Earthquake,2,241,955,15302,1620,17877,1358000
1993,JPN,Japan,Flood,1,,,4800,,4800,
1993,JPN,Japan,Landslide,2,83,70,,,70,210000
1993,JPN,Japan,Storm,3,113,208,30255,,30463,1750000
1993,JPN,Japan,"Volcanic activity",1,1,,4930,,4930,
1993,PRK,"Korea (the Democratic People's Republic of)",Storm,1,6,,2500,,2500,110000
1993,KOR,"Korea (the Republic of)",Landslide,1,11,13,1675,,1688,108700
1993,KOR,"Korea (the Republic of)",Storm,1,32,19,115,8496,8630,29393
1993,LUX,Luxembourg,Flood,1,,,,,,10000
1993,MYS,Malaysia,Flood,1,30,,20000,5000,25000,
1993,MYS,Malaysia,"Mass movement (dry)",1,72,,,,,
1993,MEX,Mexico,Earthquake,1,,,,,,
1993,MEX,Mexico,Flood,2,65,,228500,32790,261290,95400
1993,MEX,Mexico,Storm,5,38,,54000,23000,77000,1672500
1993,NLD,"Netherlands (the)",Flood,1,1,,13000,,13000,53000
1993,PAK,Pakistan,Flood,1,15,,261295,,261295,
1993,PAK,Pakistan,"Insect infestation",1,,,,,,
1993,PAK,Pakistan,Landslide,2,58,14,200,100,314,
1993,PAK,Pakistan,Storm,1,609,,,,,
1993,PER,Peru,Earthquake,1,6,25,120,,145,
1993,PER,Peru,Flood,1,80,,219000,,219000,
1993,PHL,"Philippines (the)",Flood,3,53,4,348080,,348084,39600
1993,PHL,"Philippines (the)",Landslide,1,21,,,,,
1993,PHL,"Philippines (the)",Storm,6,518,566,3331639,249122,3581327,297442
1993,PHL,"Philippines (the)","Volcanic activity",1,79,9,108000,57000,165009,488
1993,ZAF,"South Africa",Flood,1,12,,,15000,15000,
1993,ZAF,"South Africa",Storm,1,7,,,,,
1993,THA,Thailand,Drought,1,,,,,,2000
1993,THA,Thailand,Flood,3,41,254,858763,30328,889345,1980950
1993,THA,Thailand,Storm,2,4,,213856,60,213916,131970
1993,USA,"United States of America (the)",Earthquake,1,2,,3000,,3000,7500
1993,USA,"United States of America (the)",Epidemic,1,100,,403000,,403000,
1993,USA,"United States of America (the)","Extreme temperature ",1,48,,,,,
1993,USA,"United States of America (the)",Flood,6,98,,43900,,43900,12290000
1993,USA,"United States of America (the)",Storm,20,291,300,,300,600,5125000
1993,USA,"United States of America (the)",Wildfire,1,3,130,,,130,1000000
1993,VNM,"Viet Nam",Flood,1,64,,15000,,15000,10000
1993,VNM,"Viet Nam",Storm,3,206,52,26520,12185,38757,65000
1994,AFG,Afghanistan,Earthquake,1,160,330,100000,,100330,
1994,ARG,Argentina,Wildfire,1,24,,,,,
1994,AUS,Australia,Earthquake,1,,5,5000,20,5025,
1994,AUS,Australia,"Extreme temperature ",2,5,184,1100000,,1100184,
1994,AUS,Australia,Storm,4,27,94,2860000,320,2860414,77600
1994,AUS,Australia,Wildfire,2,4,161,45000,1000,46161,150000
1994,BGD,Bangladesh,"Extreme temperature ",1,29,,,,,
1994,BGD,Bangladesh,Flood,4,116,,325100,70000,395100,
1994,BGD,Bangladesh,Storm,4,205,4009,450000,205000,659009,127500
1994,BEL,Belgium,Flood,1,,,135,,135,
1994,BRA,Brazil,Drought,1,,,,,,
1994,BRA,Brazil,"Extreme temperature ",1,,,,,,475000
1994,BRA,Brazil,Storm,2,,,,2000,2000,91000
1994,KHM,Cambodia,Drought,1,,,5000000,,5000000,100000
1994,KHM,Cambodia,Flood,1,506,,29000,,29000,
1994,CAN,Canada,Storm,2,,4,1300,,1304,3000
1994,CAN,Canada,Wildfire,1,,,3000,,3000,
1994,CHN,China,Drought,2,,,88690000,,88690000,13755200
1994,CHN,China,Earthquake,3,1,865,5780,,6645,
1994,CHN,China,"Extreme temperature ",1,104,,,,,
1994,CHN,China,Flood,6,1564,22385,105900000,5617000,111539385,7539100
1994,CHN,China,Landslide,1,48,,,,,
1994,CHN,China,Storm,5,1486,3747,25445000,693000,26141747,2147000
1994,COL,Colombia,Earthquake,1,271,158,12461,24797,37416,2400
1994,COL,Colombia,Flood,3,37,50,9519,8400,17969,
1994,EGY,Egypt,Flood,1,600,,110660,50000,160660,140000
1994,FRA,France,Flood,3,13,,410,,410,100000
1994,DEU,Germany,Flood,2,2,,,,,393500
1994,DEU,Germany,Storm,2,11,,,,,1045200
1994,GRC,Greece,Flood,1,14,,1000,,1000,437700
1994,IND,India,Epidemic,1,53,,5150,,5150,
1994,IND,India,"Extreme temperature ",1,161,,,,,
1994,IND,India,Flood,2,2015,100,12000000,62500,12062600,175000
1994,IND,India,Storm,2,219,100,428500,,428600,19100
1994,IDN,Indonesia,Earthquake,5,454,2009,248324,10330,260663,172676
1994,IDN,Indonesia,Flood,6,59,,327771,1000,328771,23245
1994,IDN,Indonesia,"Volcanic activity",3,96,22,4700,,4722,
1994,IDN,Indonesia,Wildfire,1,,,3000000,,3000000,
1994,ITA,Italy,Flood,1,68,,7000,10300,17300,9300000
1994,ITA,Italy,Storm,1,3,100,,,100,
1994,ITA,Italy,Wildfire,1,1,,300,,300,
1994,JPN,Japan,Earthquake,2,7,1785,,,1785,170400
1994,JPN,Japan,Storm,3,3,127,,,127,6000
1994,KOR,"Korea (the Republic of)",Storm,1,28,2,,86,88,11
1994,MEX,Mexico,"Volcanic activity",2,,,75700,,75700,
1994,MOZ,Mozambique,Storm,1,240,2000,2000000,500000,2502000,
1994,NLD,"Netherlands (the)",Storm,1,,,,,,2000
1994,NZL,"New Zealand",Drought,1,,,,,,100000
1994,NZL,"New Zealand",Flood,1,,,157,,157,
1994,NGA,Nigeria,Flood,1,30,,180000,400000,580000,66500
1994,PAK,Pakistan,Flood,1,316,16,840000,,840016,92000
1994,PAK,Pakistan,Storm,2,36,20,,,20,
1994,PER,Peru,Flood,2,85,130,89000,12000,101130,50000
1994,PHL,"Philippines (the)",Earthquake,2,81,174,266925,3985,271084,3700
1994,PHL,"Philippines (the)",Flood,4,62,,794529,17054,811583,4142
1994,PHL,"Philippines (the)",Landslide,2,27,4,50862,22977,73843,24000
1994,PHL,"Philippines (the)",Storm,11,248,188,1659258,331771,1991217,140813
1994,ZAF,"South Africa",Flood,1,,,11000,,11000,
1994,ZAF,"South Africa",Storm,1,2,,,2000,2000,
1994,ESP,Spain,Flood,1,10,,,,,
1994,ESP,Spain,Storm,1,12,,,,,
1994,ESP,Spain,Wildfire,2,20,20,16500,,16520,
1994,TWN,"Taiwan (Province of China)",Storm,5,45,131,457,,588,457000
1994,THA,Thailand,Flood,3,102,3,109113,62141,171257,268000
1994,THA,Thailand,Landslide,1,9,,10000,,10000,
1994,THA,Thailand,Storm,3,19,,15000,,15000,20000
1994,USA,"United States of America (the)",Earthquake,2,60,7000,225,20000,27225,30002100
1994,USA,"United States of America (the)",Flood,1,37,70,14000,,14070,700000
1994,USA,"United States of America (the)",Landslide,1,,,125,,125,
1994,USA,"United States of America (the)",Storm,9,165,450,20300,1000,21750,850000
1994,USA,"United States of America (the)",Wildfire,3,13,2,1400,30,1432,2000
1994,VNM,"Viet Nam",Flood,1,310,,382000,,382000,206000
1994,VNM,"Viet Nam",Landslide,1,21,34,,1000,1034,2300
1994,VNM,"Viet Nam",Storm,1,30,,11000,,11000,45000
1995,AFG,Afghanistan,Flood,2,27,,,7500,7500,
1995,AFG,Afghanistan,Landslide,1,354,64,,110,174,
1995,ARG,Argentina,"Extreme temperature ",1,,,25000,,25000,
1995,ARG,Argentina,Flood,2,,,2500,,2500,
1995,ARG,Argentina,Storm,1,6,,6000,,6000,
1995,AUS,Australia,"Extreme temperature ",1,1,100,500000,,500100,
1995,AUS,Australia,Storm,4,8,69,431500,200,431769,228700
1995,BGD,Bangladesh,Epidemic,2,400,,21236,,21236,
1995,BGD,Bangladesh,"Extreme temperature ",1,120,,,,,
1995,BGD,Bangladesh,Flood,4,741,,14358331,360000,14718331,375300
1995,BGD,Bangladesh,Storm,4,753,1570,2250000,122000,2373570,800000
1995,BEL,Belgium,Storm,1,6,,800,,800,100000
1995,BRA,Brazil,Epidemic,1,2,,112939,,112939,
1995,BRA,Brazil,Flood,3,110,,,33800,33800,3000
1995,BRA,Brazil,Landslide,2,128,,,2000,2000,
1995,CAN,Canada,Flood,1,,,5600,,5600,73300
1995,CAN,Canada,Storm,1,2,,,,,100000
1995,CAN,Canada,Wildfire,2,,,6500,,6500,89500
1995,CHL,Chile,Earthquake,1,3,58,1200,575,1833,1660
1995,CHL,Chile,"Extreme temperature ",1,2,,10000,,10000,10000
1995,CHL,Chile,Flood,1,28,,,,,
1995,CHN,China,Drought,1,,,9060000,,9060000,12800
1995,CHN,China,Earthquake,3,71,493,1000000,25000,1025493,116100
1995,CHN,China,Flood,3,1618,70411,125500000,1000000,126570411,6720000
1995,CHN,China,Landslide,1,37,,,,,
1995,CHN,China,Storm,6,681,2998,6253000,312000,6567998,403540
1995,CHN,China,Wildfire,1,29,,,,,
1995,COL,Colombia,Earthquake,3,55,269,14682,3250,18201,
1995,COL,Colombia,Flood,1,69,,,86000,86000,
1995,COL,Colombia,"Insect infestation",1,,,,,,104000
1995,COL,Colombia,Landslide,1,17,,,,,
1995,DOM,"Dominican Republic (the)",Epidemic,1,2,,1252,,1252,
1995,DOM,"Dominican Republic (the)",Storm,2,11,30,300,2500,2830,
1995,EGY,Egypt,Earthquake,1,10,69,,,69,
1995,EGY,Egypt,"Extreme temperature ",1,32,,,,,
1995,EGY,Egypt,Flood,1,7,,,3000,3000,
1995,FRA,France,Storm,1,16,,5000,,5000,700000
1995,DEU,Germany,Storm,2,5,,30000,,30000,529600
1995,GHA,Ghana,Flood,1,145,,500000,200000,700000,12500
1995,GRC,Greece,Earthquake,2,52,160,22500,6300,28960,872700
1995,GRC,Greece,Wildfire,1,,14,2000,,2014,
1995,ISL,Iceland,Landslide,2,34,20,63,,83,5789
1995,IND,India,"Extreme temperature ",1,558,,,,,
1995,IND,India,Flood,3,1514,,32704000,3000,32707000,260252
1995,IND,India,Landslide,3,640,250,5000,1114285,1119535,4500
1995,IND,India,Storm,2,222,,12000,,12000,48300
1995,IDN,Indonesia,Earthquake,3,99,1932,54315,35685,91932,
1995,IDN,Indonesia,Flood,5,140,472,249700,10000,260172,50400
1995,JPN,Japan,Earthquake,2,5297,34531,257355,251301,543187,100000000
1995,JPN,Japan,Flood,1,,,12000,,12000,74300
1995,JPN,Japan,Storm,1,3,,500,,500,9600
1995,PRK,"Korea (the Democratic People's Republic of)",Flood,2,68,,5700000,500000,6200000,15000000
1995,KOR,"Korea (the Republic of)",Storm,2,73,160,2400,2600,5160,565000
1995,LUX,Luxembourg,Storm,1,,,,,,10000
1995,MYS,Malaysia,Landslide,1,20,23,,,23,
1995,MYS,Malaysia,Wildfire,1,,,,3000,3000,
1995,MEX,Mexico,Drought,1,,,,,,100000
1995,MEX,Mexico,Earthquake,3,64,125,54735,12275,67135,21100
1995,MEX,Mexico,Epidemic,1,16,,6525,,6525,
1995,MEX,Mexico,"Extreme temperature ",1,49,,,,,
1995,MEX,Mexico,Storm,5,170,,20800,46000,66800,2424700
1995,MAR,Morocco,Flood,3,791,,38000,,38000,9000
1995,NLD,"Netherlands (the)",Storm,1,1,,250000,,250000,1180000
1995,NZL,"New Zealand","Volcanic activity",1,,,70,,70,
1995,PAK,Pakistan,Flood,3,1063,,1855000,,1855000,
1995,PER,Peru,Landslide,1,20,,,,,
1995,PHL,"Philippines (the)",Earthquake,1,,,,,,
1995,PHL,"Philippines (the)",Flood,6,476,7,119178,10000,129185,700942
1995,PHL,"Philippines (the)","Insect infestation",1,,,200,,200,
1995,PHL,"Philippines (the)",Storm,7,1249,2440,3168372,106000,3276812,317494
1995,PHL,"Philippines (the)","Volcanic activity",1,,,,2500,2500,
1995,ZAF,"South Africa",Drought,1,,,300000,,300000,
1995,ZAF,"South Africa",Flood,1,207,,4500,,4500,10000
1995,ESP,Spain,"Extreme temperature ",2,30,70,,,70,824300
1995,THA,Thailand,Earthquake,1,,,,,,
1995,THA,Thailand,Flood,1,231,,4224000,56984,4280984,140500
1995,THA,Thailand,Storm,1,27,,,,,
1995,USA,"United States of America (the)","Extreme temperature ",2,710,,,,,
1995,USA,"United States of America (the)",Flood,6,19,,115300,,115300,3245000
1995,USA,"United States of America (the)",Storm,10,150,160,84000,2000,86160,13645000
1995,VNM,"Viet Nam",Flood,1,253,,400000,,400000,86000
1995,VNM,"Viet Nam",Storm,1,16,51,23000,,23051,21200
1996,AFG,Afghanistan,Earthquake,1,,,2500,750,3250,
1996,AFG,Afghanistan,Flood,1,70,,9855,,9855,
1996,AUS,Australia,Flood,2,5,26,12700,500,13226,336300
1996,AUS,Australia,Landslide,1,9,1,100,,101,
1996,AUS,Australia,Storm,6,7,76,621500,1230,622806,599533
1996,BGD,Bangladesh,Epidemic,1,20,,10000,,10000,
1996,BGD,Bangladesh,"Extreme temperature ",1,200,,,,,
1996,BGD,Bangladesh,Flood,2,55,,5828319,,5828319,10000
1996,BGD,Bangladesh,Storm,4,626,36091,82600,,118691,
1996,BRA,Brazil,Flood,1,15,,,7000,7000,
1996,BRA,Brazil,Landslide,3,171,105,7000,,7105,
1996,KHM,Cambodia,Flood,1,59,,1300000,,1300000,1500
1996,CAN,Canada,Flood,1,10,,,12000,12000,729600
1996,CAN,Canada,Storm,1,,,,,,100
1996,CHN,China,Earthquake,4,353,17490,3470000,1823870,5311360,530000
1996,CHN,China,Flood,4,4091,234000,150000000,4440000,154674000,18914500
1996,CHN,China,Landslide,4,531,131,500,,631,
1996,CHN,China,Storm,8,637,5482,15302000,10000,15317482,1988000
1996,COL,Colombia,Epidemic,1,62,,3000,,3000,
1996,COL,Colombia,Flood,2,12,,180000,200,180200,
1996,COL,Colombia,Landslide,1,5,,,110,110,
1996,DOM,"Dominican Republic (the)",Flood,1,3,,,1000,1000,
1996,DOM,"Dominican Republic (the)",Storm,1,24,,25000,,25000,
1996,EGY,Egypt,"Extreme temperature ",1,22,,,,,
1996,EGY,Egypt,Flood,1,12,,260,,260,
1996,FRA,France,Flood,2,4,,1380,,1380,6000
1996,FRA,France,Storm,1,1,,,,,10
1996,DEU,Germany,Storm,1,,,,,,500
1996,GHA,Ghana,Epidemic,1,411,,3757,,3757,
1996,GRC,Greece,Earthquake,1,,,1500,,1500,
1996,ISL,Iceland,"Volcanic activity",1,,,,,,16500
1996,IND,India,Drought,1,,,,,,542400
1996,IND,India,Epidemic,1,354,,8423,,8423,
1996,IND,India,Flood,6,1291,10,7170000,100000,7270010,193980
1996,IND,India,Landslide,1,48,,,,,
1996,IND,India,Storm,4,1537,,9177100,,9177100,1500300
1996,IDN,Indonesia,Earthquake,2,175,423,20125,18090,38638,5400
1996,IDN,Indonesia,Epidemic,1,117,,5373,,5373,
1996,IDN,Indonesia,Flood,5,87,28,824471,,824499,562430
1996,IDN,Indonesia,Landslide,1,23,4,,,4,
1996,IRL,Ireland,Storm,1,2,,,,,1000
1996,ITA,Italy,Flood,2,17,,500,,500,32000
1996,ITA,Italy,Landslide,1,,,100,,100,
1996,JPN,Japan,Landslide,1,14,3,,,3,
1996,JPN,Japan,Storm,1,6,74,5400,264,5738,
1996,PRK,"Korea (the Democratic People's Republic of)",Epidemic,1,,,200,,200,
1996,PRK,"Korea (the Democratic People's Republic of)",Flood,1,116,,3270000,,3270000,2200000
1996,KOR,"Korea (the Republic of)",Flood,1,85,,31865,28500,60365,120000
1996,KOR,"Korea (the Republic of)",Landslide,1,19,,,,,
1996,MYS,Malaysia,Epidemic,2,13,,5407,,5407,
1996,MYS,Malaysia,Flood,1,,,418,,418,
1996,MYS,Malaysia,Landslide,1,50,12,,250,262,
1996,MYS,Malaysia,Storm,1,270,26,1150,3000,4176,52000
1996,MEX,Mexico,Drought,1,,,,,,1200000
1996,MEX,Mexico,Flood,1,,,9000,,9000,
1996,MEX,Mexico,Storm,4,16,80,1000,18750,19830,10
1996,MAR,Morocco,Flood,1,25,,60000,,60000,55000
1996,MAR,Morocco,Storm,1,14,,,,,
1996,MOZ,Mozambique,Storm,1,11,,200000,,200000,14500
1996,NZL,"New Zealand",Storm,1,1,,2000,,2000,
1996,NGA,Nigeria,Epidemic,2,5539,,42586,,42586,
1996,PAK,Pakistan,"Extreme temperature ",1,32,,,,,
1996,PAK,Pakistan,Flood,1,111,,1300000,,1300000,
1996,PAK,Pakistan,Landslide,1,44,,,,,
1996,PER,Peru,Earthquake,2,21,587,55355,20780,76722,
1996,PHL,"Philippines (the)",Epidemic,2,30,,1673,,1673,
1996,PHL,"Philippines (the)",Flood,1,,,,96000,96000,
1996,PHL,"Philippines (the)",Landslide,2,45,8,,,8,
1996,PHL,"Philippines (the)",Storm,2,38,13,37615,,37628,42150
1996,PRT,Portugal,Flood,2,10,,3050,,3050,13000
1996,ZAF,"South Africa","Extreme temperature ",1,30,,,,,
1996,ZAF,"South Africa",Flood,2,34,30,7000,500,7530,6860
1996,ZAF,"South Africa",Landslide,1,34,,,,,
1996,ESP,Spain,Flood,1,1,,4000,,4000,576600
1996,ESP,Spain,Landslide,1,84,129,,,129,20000
1996,TWN,"Taiwan (Province of China)",Storm,2,65,,,,,1300000
1996,THA,Thailand,Flood,1,91,,5000000,,5000000,500
1996,THA,Thailand,Storm,1,9,,343386,,343386,150000
1996,USA,"United States of America (the)",Flood,4,72,,243115,,243115,2720000
1996,USA,"United States of America (the)",Storm,9,287,131,4000,,4131,3400000
1996,USA,"United States of America (the)",Wildfire,2,1,50,,,50,8500
1996,VNM,"Viet Nam",Epidemic,1,45,,9706,,9706,
1996,VNM,"Viet Nam",Flood,2,222,,375000,,375000,151400
1996,VNM,"Viet Nam",Storm,4,789,591,666500,,667091,600020
1997,AFG,Afghanistan,Earthquake,1,5,,,,,10
1997,AFG,Afghanistan,Flood,2,70,,20000,750,20750,
1997,AFG,Afghanistan,Landslide,1,100,,,,,
1997,ARG,Argentina,Flood,1,,,12500,,12500,
1997,AUS,Australia,Flood,1,,,400,,400,
1997,AUS,Australia,Landslide,1,19,,,,,
1997,AUS,Australia,Wildfire,2,2,,,,,6700
1997,BGD,Bangladesh,Earthquake,1,23,200,,,200,
1997,BGD,Bangladesh,Epidemic,1,64,,14330,,14330,
1997,BGD,Bangladesh,"Extreme temperature ",1,33,,,,,
1997,BGD,Bangladesh,Flood,1,79,30,800000,100000,900030,229000
1997,BGD,Bangladesh,Storm,5,425,10664,2792738,1000000,3803402,
1997,BRA,Brazil,Epidemic,1,,,25900,,25900,
1997,BRA,Brazil,Flood,3,90,200,,62000,62200,
1997,BRA,Brazil,Storm,1,3,76,600,,676,
1997,KHM,Cambodia,Epidemic,1,3,,227,,227,
1997,KHM,Cambodia,Storm,1,25,,,,,10
1997,CAN,Canada,Flood,1,4,,29000,,29000,120000
1997,CAN,Canada,Storm,1,1,,,,,10000
1997,CAN,Canada,Wildfire,1,,,1600,,1600,
1997,CHL,Chile,Earthquake,1,8,98,40000,13000,53098,48000
1997,CHL,Chile,Flood,1,22,,65800,11000,76800,182400
1997,CHL,Chile,Storm,2,4,,2250,,2250,
1997,CHL,Chile,Wildfire,1,10,,300,,300,
1997,CHN,China,Drought,1,,,,,,169100
1997,CHN,China,Earthquake,4,32,224,585000,190000,775224,
1997,CHN,China,"Extreme temperature ",3,40,,102180,,102180,29000
1997,CHN,China,Flood,6,1090,26229,7300000,363000,7689229,2439600
1997,CHN,China,Landslide,2,189,30,1527,294,1851,
1997,CHN,China,Storm,5,282,3699,6895000,374000,7272699,3764700
1997,COL,Colombia,Flood,1,2,,15000,,15000,3000
1997,EGY,Egypt,Flood,1,4,,,,,1000
1997,EGY,Egypt,Storm,1,18,60,,,60,1000
1997,FJI,Fiji,Storm,1,25,,3500,,3500,27000
1997,FRA,France,Drought,1,,,,,,10000
1997,FRA,France,"Extreme temperature ",1,23,,10000,,10000,
1997,FRA,France,Wildfire,1,,9,1250,,1259,
1997,DEU,Germany,"Extreme temperature ",1,30,,,,,
1997,DEU,Germany,Flood,1,,,5200,,5200,360000
1997,GHA,Ghana,Epidemic,1,26,,159,,159,
1997,GRC,Greece,Flood,1,9,,,,,160000
1997,IND,India,Earthquake,1,43,1500,125000,30000,156500,37000
1997,IND,India,Epidemic,3,80,,890,,890,
1997,IND,India,Flood,6,2357,20,30259000,,30259020,224800
1997,IND,India,Landslide,2,51,30,,2000,2030,
