"","ym","alertOrNot","countryName","sumFundingAll","year","disaster.type","total_Affected"
"2196",200802,"HIGH","Djibouti",2313209,2008,"Flood",38715406
"2197",200802,"HIGH","Djibouti",2313209,2008,"Landslide",5000
"2198",200802,"HIGH","Djibouti",2313209,2008,"Mass movement (dry)",0
"2199",200802,"HIGH","Djibouti",2313209,2008,"Storm",11635868
"2200",200802,"HIGH","Djibouti",2313209,2008,"Volcanic activity",30951
"2201",200802,"HIGH","Djibouti",2313209,2008,"Wildfire",55000
"2202",200802,"HIGH","Iraq",5076123,2008,"Drought",14480000
"2203",200802,"HIGH","Iraq",5076123,2008,"Earthquake",46678403
"2204",200802,"HIGH","Iraq",5076123,2008,"Epidemic",195929
"2205",200802,"HIGH","Iraq",5076123,2008,"Extreme temperature ",77170502
"2206",200802,"HIGH","Iraq",5076123,2008,"Flood",38715406
"2207",200802,"HIGH","Iraq",5076123,2008,"Landslide",5000
"2208",200802,"HIGH","Iraq",5076123,2008,"Mass movement (dry)",0
"2209",200802,"HIGH","Iraq",5076123,2008,"Storm",11635868
"2210",200802,"HIGH","Iraq",5076123,2008,"Volcanic activity",30951
"2211",200802,"HIGH","Iraq",5076123,2008,"Wildfire",55000
"2212",200802,"HIGH","Mali",3198971.51,2008,"Drought",14480000
"2213",200802,"HIGH","Mali",3198971.51,2008,"Earthquake",46678403
"2214",200802,"HIGH","Mali",3198971.51,2008,"Epidemic",195929
"2215",200802,"HIGH","Mali",3198971.51,2008,"Extreme temperature ",77170502
"2216",200802,"HIGH","Mali",3198971.51,2008,"Flood",38715406
"2217",200802,"HIGH","Mali",3198971.51,2008,"Landslide",5000
"2218",200802,"HIGH","Mali",3198971.51,2008,"Mass movement (dry)",0
"2219",200802,"HIGH","Mali",3198971.51,2008,"Storm",11635868
"2220",200802,"HIGH","Mali",3198971.51,2008,"Volcanic activity",30951
"2221",200802,"HIGH","Mali",3198971.51,2008,"Wildfire",55000
"2222",200802,"HIGH","Mozambique",38253,2008,"Drought",14480000
"2223",200802,"HIGH","Mozambique",38253,2008,"Earthquake",46678403
"2224",200802,"HIGH","Mozambique",38253,2008,"Epidemic",195929
"2225",200802,"HIGH","Mozambique",38253,2008,"Extreme temperature ",77170502
"2226",200802,"HIGH","Mozambique",38253,2008,"Flood",38715406
"2227",200802,"HIGH","Mozambique",38253,2008,"Landslide",5000
"2228",200802,"HIGH","Mozambique",38253,2008,"Mass movement (dry)",0
"2229",200802,"HIGH","Mozambique",38253,2008,"Storm",11635868
"2230",200802,"HIGH","Mozambique",38253,2008,"Volcanic activity",30951
"2231",200802,"HIGH","Mozambique",38253,2008,"Wildfire",55000
"2232",200802,"HIGH","Niger",6499999,2008,"Drought",14480000
"2233",200802,"HIGH","Niger",6499999,2008,"Earthquake",46678403
"2234",200802,"HIGH","Niger",6499999,2008,"Epidemic",195929
"2235",200802,"HIGH","Niger",6499999,2008,"Extreme temperature ",77170502
"2236",200802,"HIGH","Niger",6499999,2008,"Flood",38715406
"2237",200802,"HIGH","Niger",6499999,2008,"Landslide",5000
"2238",200802,"HIGH","Niger",6499999,2008,"Mass movement (dry)",0
"2239",200802,"HIGH","Niger",6499999,2008,"Storm",11635868
"2240",200802,"HIGH","Niger",6499999,2008,"Volcanic activity",30951
"2241",200802,"HIGH","Niger",6499999,2008,"Wildfire",55000
"2242",200802,"HIGH","Pakistan",5600954,2008,"Drought",14480000
"2243",200802,"HIGH","Pakistan",5600954,2008,"Earthquake",46678403
"2244",200802,"HIGH","Pakistan",5600954,2008,"Epidemic",195929
"2245",200802,"HIGH","Pakistan",5600954,2008,"Extreme temperature ",77170502
"2246",200802,"HIGH","Pakistan",5600954,2008,"Flood",38715406
"2247",200802,"HIGH","Pakistan",5600954,2008,"Landslide",5000
"2248",200802,"HIGH","Pakistan",5600954,2008,"Mass movement (dry)",0
"2249",200802,"HIGH","Pakistan",5600954,2008,"Storm",11635868
"2250",200802,"HIGH","Pakistan",5600954,2008,"Volcanic activity",30951
"2251",200802,"HIGH","Pakistan",5600954,2008,"Wildfire",55000
"2252",200802,"HIGH","Tajikistan",5237558,2008,"Drought",14480000
"2253",200802,"HIGH","Tajikistan",5237558,2008,"Earthquake",46678403
"2254",200802,"HIGH","Tajikistan",5237558,2008,"Epidemic",195929
"2255",200802,"HIGH","Tajikistan",5237558,2008,"Extreme temperature ",77170502
"2256",200802,"HIGH","Tajikistan",5237558,2008,"Flood",38715406
"2257",200802,"HIGH","Tajikistan",5237558,2008,"Landslide",5000
"2258",200802,"HIGH","Tajikistan",5237558,2008,"Mass movement (dry)",0
"2259",200802,"HIGH","Tajikistan",5237558,2008,"Storm",11635868
"2260",200802,"HIGH","Tajikistan",5237558,2008,"Volcanic activity",30951
"2261",200802,"HIGH","Tajikistan",5237558,2008,"Wildfire",55000
"2262",200802,"HIGH","Yemen",3718109,2008,"Drought",14480000
"2263",200802,"HIGH","Yemen",3718109,2008,"Earthquake",46678403
"2264",200802,"HIGH","Yemen",3718109,2008,"Epidemic",195929
"2265",200802,"HIGH","Yemen",3718109,2008,"Extreme temperature ",77170502
"2266",200802,"HIGH","Yemen",3718109,2008,"Flood",38715406
"2267",200802,"HIGH","Yemen",3718109,2008,"Landslide",5000
"2268",200802,"HIGH","Yemen",3718109,2008,"Mass movement (dry)",0
"2269",200802,"HIGH","Yemen",3718109,2008,"Storm",11635868
"2270",200802,"HIGH","Yemen",3718109,2008,"Volcanic activity",30951
"2271",200802,"HIGH","Yemen",3718109,2008,"Wildfire",55000
"2272",200803,"MED","Afghanistan",4175162.12,2008,"Drought",14480000
"2273",200803,"MED","Afghanistan",4175162.12,2008,"Earthquake",46678403
"2274",200803,"MED","Afghanistan",4175162.12,2008,"Epidemic",195929
"2275",200803,"MED","Afghanistan",4175162.12,2008,"Extreme temperature ",77170502
"2276",200803,"MED","Afghanistan",4175162.12,2008,"Flood",38715406
"2277",200803,"MED","Afghanistan",4175162.12,2008,"Landslide",5000
"2278",200803,"MED","Afghanistan",4175162.12,2008,"Mass movement (dry)",0
"2279",200803,"MED","Afghanistan",4175162.12,2008,"Storm",11635868
"2280",200803,"MED","Afghanistan",4175162.12,2008,"Volcanic activity",30951
"2281",200803,"MED","Afghanistan",4175162.12,2008,"Wildfire",55000
"2282",200803,"MED","Cote d'Ivoire",4389535,2008,"Drought",14480000
"2283",200803,"MED","Cote d'Ivoire",4389535,2008,"Earthquake",46678403
"2284",200803,"MED","Cote d'Ivoire",4389535,2008,"Epidemic",195929
"2285",200803,"MED","Cote d'Ivoire",4389535,2008,"Extreme temperature ",77170502
"2286",200803,"MED","Cote d'Ivoire",4389535,2008,"Flood",38715406
"2287",200803,"MED","Cote d'Ivoire",4389535,2008,"Landslide",5000
"2288",200803,"MED","Cote d'Ivoire",4389535,2008,"Mass movement (dry)",0
"2289",200803,"MED","Cote d'Ivoire",4389535,2008,"Storm",11635868
"2290",200803,"MED","Cote d'Ivoire",4389535,2008,"Volcanic activity",30951
"2291",200803,"MED","Cote d'Ivoire",4389535,2008,"Wildfire",55000
"2292",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Drought",14480000
"2293",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Earthquake",46678403
"2294",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Epidemic",195929
"2295",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Extreme temperature ",77170502
"2296",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Flood",38715406
"2297",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Landslide",5000
"2298",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Mass movement (dry)",0
"2299",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Storm",11635868
"2300",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Volcanic activity",30951
"2301",200803,"MED","Democratic Republic of the Congo",18520472,2008,"Wildfire",55000
"2302",200803,"MED","Djibouti",266430,2008,"Drought",14480000
"2303",200803,"MED","Djibouti",266430,2008,"Earthquake",46678403
"2304",200803,"MED","Djibouti",266430,2008,"Epidemic",195929
"2305",200803,"MED","Djibouti",266430,2008,"Extreme temperature ",77170502
"2306",200803,"MED","Djibouti",266430,2008,"Flood",38715406
"2307",200803,"MED","Djibouti",266430,2008,"Landslide",5000
"2308",200803,"MED","Djibouti",266430,2008,"Mass movement (dry)",0
"2309",200803,"MED","Djibouti",266430,2008,"Storm",11635868
"2310",200803,"MED","Djibouti",266430,2008,"Volcanic activity",30951
"2311",200803,"MED","Djibouti",266430,2008,"Wildfire",55000
"2312",200803,"MED","Ethiopia",5772903,2008,"Drought",14480000
"2313",200803,"MED","Ethiopia",5772903,2008,"Earthquake",46678403
"2314",200803,"MED","Ethiopia",5772903,2008,"Epidemic",195929
"2315",200803,"MED","Ethiopia",5772903,2008,"Extreme temperature ",77170502
"2316",200803,"MED","Ethiopia",5772903,2008,"Flood",38715406
"2317",200803,"MED","Ethiopia",5772903,2008,"Landslide",5000
"2318",200803,"MED","Ethiopia",5772903,2008,"Mass movement (dry)",0
"2319",200803,"MED","Ethiopia",5772903,2008,"Storm",11635868
"2320",200803,"MED","Ethiopia",5772903,2008,"Volcanic activity",30951
"2321",200803,"MED","Ethiopia",5772903,2008,"Wildfire",55000
"2322",200803,"MED","Kenya",5634850,2008,"Drought",14480000
"2323",200803,"MED","Kenya",5634850,2008,"Earthquake",46678403
"2324",200803,"MED","Kenya",5634850,2008,"Epidemic",195929
"2325",200803,"MED","Kenya",5634850,2008,"Extreme temperature ",77170502
"2326",200803,"MED","Kenya",5634850,2008,"Flood",38715406
"2327",200803,"MED","Kenya",5634850,2008,"Landslide",5000
"2328",200803,"MED","Kenya",5634850,2008,"Mass movement (dry)",0
"2329",200803,"MED","Kenya",5634850,2008,"Storm",11635868
"2330",200803,"MED","Kenya",5634850,2008,"Volcanic activity",30951
"2331",200803,"MED","Kenya",5634850,2008,"Wildfire",55000
"2332",200803,"MED","Lesotho",239438,2008,"Drought",14480000
"2333",200803,"MED","Lesotho",239438,2008,"Earthquake",46678403
"2334",200803,"MED","Lesotho",239438,2008,"Epidemic",195929
"2335",200803,"MED","Lesotho",239438,2008,"Extreme temperature ",77170502
"2336",200803,"MED","Lesotho",239438,2008,"Flood",38715406
"2337",200803,"MED","Lesotho",239438,2008,"Landslide",5000
"2338",200803,"MED","Lesotho",239438,2008,"Mass movement (dry)",0
"2339",200803,"MED","Lesotho",239438,2008,"Storm",11635868
"2340",200803,"MED","Lesotho",239438,2008,"Volcanic activity",30951
"2341",200803,"MED","Lesotho",239438,2008,"Wildfire",55000
"2342",200803,"MED","Madagascar",4625583,2008,"Drought",14480000
"2343",200803,"MED","Madagascar",4625583,2008,"Earthquake",46678403
"2344",200803,"MED","Madagascar",4625583,2008,"Epidemic",195929
"2345",200803,"MED","Madagascar",4625583,2008,"Extreme temperature ",77170502
"2346",200803,"MED","Madagascar",4625583,2008,"Flood",38715406
"2347",200803,"MED","Madagascar",4625583,2008,"Landslide",5000
"2348",200803,"MED","Madagascar",4625583,2008,"Mass movement (dry)",0
"2349",200803,"MED","Madagascar",4625583,2008,"Storm",11635868
"2350",200803,"MED","Madagascar",4625583,2008,"Volcanic activity",30951
"2351",200803,"MED","Madagascar",4625583,2008,"Wildfire",55000
"2352",200803,"MED","Mozambique",548913,2008,"Drought",14480000
"2353",200803,"MED","Mozambique",548913,2008,"Earthquake",46678403
"2354",200803,"MED","Mozambique",548913,2008,"Epidemic",195929
"2355",200803,"MED","Mozambique",548913,2008,"Extreme temperature ",77170502
"2356",200803,"MED","Mozambique",548913,2008,"Flood",38715406
"2357",200803,"MED","Mozambique",548913,2008,"Landslide",5000
"2358",200803,"MED","Mozambique",548913,2008,"Mass movement (dry)",0
"2359",200803,"MED","Mozambique",548913,2008,"Storm",11635868
"2360",200803,"MED","Mozambique",548913,2008,"Volcanic activity",30951
"2361",200803,"MED","Mozambique",548913,2008,"Wildfire",55000
"2362",200803,"MED","Myanmar",2019979,2008,"Drought",14480000
"2363",200803,"MED","Myanmar",2019979,2008,"Earthquake",46678403
"2364",200803,"MED","Myanmar",2019979,2008,"Epidemic",195929
"2365",200803,"MED","Myanmar",2019979,2008,"Extreme temperature ",77170502
"2366",200803,"MED","Myanmar",2019979,2008,"Flood",38715406
"2367",200803,"MED","Myanmar",2019979,2008,"Landslide",5000
"2368",200803,"MED","Myanmar",2019979,2008,"Mass movement (dry)",0
"2369",200803,"MED","Myanmar",2019979,2008,"Storm",11635868
"2370",200803,"MED","Myanmar",2019979,2008,"Volcanic activity",30951
"2371",200803,"MED","Myanmar",2019979,2008,"Wildfire",55000
"2372",200803,"MED","Nepal",5997698,2008,"Drought",14480000
"2373",200803,"MED","Nepal",5997698,2008,"Earthquake",46678403
"2374",200803,"MED","Nepal",5997698,2008,"Epidemic",195929
"2375",200803,"MED","Nepal",5997698,2008,"Extreme temperature ",77170502
"2376",200803,"MED","Nepal",5997698,2008,"Flood",38715406
"2377",200803,"MED","Nepal",5997698,2008,"Landslide",5000
"2378",200803,"MED","Nepal",5997698,2008,"Mass movement (dry)",0
"2379",200803,"MED","Nepal",5997698,2008,"Storm",11635868
"2380",200803,"MED","Nepal",5997698,2008,"Volcanic activity",30951
"2381",200803,"MED","Nepal",5997698,2008,"Wildfire",55000
"2382",200803,"MED","Pakistan",1207571,2008,"Drought",14480000
"2383",200803,"MED","Pakistan",1207571,2008,"Earthquake",46678403
"2384",200803,"MED","Pakistan",1207571,2008,"Epidemic",195929
"2385",200803,"MED","Pakistan",1207571,2008,"Extreme temperature ",77170502
"2386",200803,"MED","Pakistan",1207571,2008,"Flood",38715406
"2387",200803,"MED","Pakistan",1207571,2008,"Landslide",5000
"2388",200803,"MED","Pakistan",1207571,2008,"Mass movement (dry)",0
"2389",200803,"MED","Pakistan",1207571,2008,"Storm",11635868
"2390",200803,"MED","Pakistan",1207571,2008,"Volcanic activity",30951
"2391",200803,"MED","Pakistan",1207571,2008,"Wildfire",55000
"2392",200803,"MED","Republic of Congo",1585288,2008,"Drought",14480000
"2393",200803,"MED","Republic of Congo",1585288,2008,"Earthquake",46678403
"2394",200803,"MED","Republic of Congo",1585288,2008,"Epidemic",195929
"2395",200803,"MED","Republic of Congo",1585288,2008,"Extreme temperature ",77170502
"2396",200803,"MED","Republic of Congo",1585288,2008,"Flood",38715406
"2397",200803,"MED","Republic of Congo",1585288,2008,"Landslide",5000
"2398",200803,"MED","Republic of Congo",1585288,2008,"Mass movement (dry)",0
"2399",200803,"MED","Republic of Congo",1585288,2008,"Storm",11635868
"2400",200803,"MED","Republic of Congo",1585288,2008,"Volcanic activity",30951
"2401",200803,"MED","Republic of Congo",1585288,2008,"Wildfire",55000
"2402",200803,"MED","Zimbabwe",2926136.48,2008,"Drought",14480000
"2403",200803,"MED","Zimbabwe",2926136.48,2008,"Earthquake",46678403
"2404",200803,"MED","Zimbabwe",2926136.48,2008,"Epidemic",195929
"2405",200803,"MED","Zimbabwe",2926136.48,2008,"Extreme temperature ",77170502
"2406",200803,"MED","Zimbabwe",2926136.48,2008,"Flood",38715406
"2407",200803,"MED","Zimbabwe",2926136.48,2008,"Landslide",5000
"2408",200803,"MED","Zimbabwe",2926136.48,2008,"Mass movement (dry)",0
"2409",200803,"MED","Zimbabwe",2926136.48,2008,"Storm",11635868
"2410",200803,"MED","Zimbabwe",2926136.48,2008,"Volcanic activity",30951
"2411",200803,"MED","Zimbabwe",2926136.48,2008,"Wildfire",55000
"2412",200804,"MED","Angola",1498653,2008,"Drought",14480000
"2413",200804,"MED","Angola",1498653,2008,"Earthquake",46678403
"2414",200804,"MED","Angola",1498653,2008,"Epidemic",195929
"2415",200804,"MED","Angola",1498653,2008,"Extreme temperature ",77170502
"2416",200804,"MED","Angola",1498653,2008,"Flood",38715406
"2417",200804,"MED","Angola",1498653,2008,"Landslide",5000
"2418",200804,"MED","Angola",1498653,2008,"Mass movement (dry)",0
"2419",200804,"MED","Angola",1498653,2008,"Storm",11635868
"2420",200804,"MED","Angola",1498653,2008,"Volcanic activity",30951
"2421",200804,"MED","Angola",1498653,2008,"Wildfire",55000
"2422",200804,"MED","Bangladesh",1e+06,2008,"Drought",14480000
"2423",200804,"MED","Bangladesh",1e+06,2008,"Earthquake",46678403
"2424",200804,"MED","Bangladesh",1e+06,2008,"Epidemic",195929
"2425",200804,"MED","Bangladesh",1e+06,2008,"Extreme temperature ",77170502
"2426",200804,"MED","Bangladesh",1e+06,2008,"Flood",38715406
"2427",200804,"MED","Bangladesh",1e+06,2008,"Landslide",5000
"2428",200804,"MED","Bangladesh",1e+06,2008,"Mass movement (dry)",0
"2429",200804,"MED","Bangladesh",1e+06,2008,"Storm",11635868
"2430",200804,"MED","Bangladesh",1e+06,2008,"Volcanic activity",30951
"2431",200804,"MED","Bangladesh",1e+06,2008,"Wildfire",55000
"2432",200804,"MED","Comoros",534037,2008,"Drought",14480000
"2433",200804,"MED","Comoros",534037,2008,"Earthquake",46678403
"2434",200804,"MED","Comoros",534037,2008,"Epidemic",195929
"2435",200804,"MED","Comoros",534037,2008,"Extreme temperature ",77170502
"2436",200804,"MED","Comoros",534037,2008,"Flood",38715406
"2437",200804,"MED","Comoros",534037,2008,"Landslide",5000
"2438",200804,"MED","Comoros",534037,2008,"Mass movement (dry)",0
"2439",200804,"MED","Comoros",534037,2008,"Storm",11635868
"2440",200804,"MED","Comoros",534037,2008,"Volcanic activity",30951
"2441",200804,"MED","Comoros",534037,2008,"Wildfire",55000
"2442",200804,"MED","Cote d'Ivoire",383060,2008,"Drought",14480000
"2443",200804,"MED","Cote d'Ivoire",383060,2008,"Earthquake",46678403
"2444",200804,"MED","Cote d'Ivoire",383060,2008,"Epidemic",195929
"2445",200804,"MED","Cote d'Ivoire",383060,2008,"Extreme temperature ",77170502
"2446",200804,"MED","Cote d'Ivoire",383060,2008,"Flood",38715406
"2447",200804,"MED","Cote d'Ivoire",383060,2008,"Landslide",5000
"2448",200804,"MED","Cote d'Ivoire",383060,2008,"Mass movement (dry)",0
"2449",200804,"MED","Cote d'Ivoire",383060,2008,"Storm",11635868
"2450",200804,"MED","Cote d'Ivoire",383060,2008,"Volcanic activity",30951
"2451",200804,"MED","Cote d'Ivoire",383060,2008,"Wildfire",55000
"2452",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Drought",14480000
"2453",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Earthquake",46678403
"2454",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Epidemic",195929
"2455",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Extreme temperature ",77170502
"2456",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Flood",38715406
"2457",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Landslide",5000
"2458",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Mass movement (dry)",0
"2459",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Storm",11635868
"2460",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Volcanic activity",30951
"2461",200804,"MED","Democratic Republic of the Congo",14886527,2008,"Wildfire",55000
"2462",200804,"MED","Eritrea",996245,2008,"Drought",14480000
"2463",200804,"MED","Eritrea",996245,2008,"Earthquake",46678403
"2464",200804,"MED","Eritrea",996245,2008,"Epidemic",195929
"2465",200804,"MED","Eritrea",996245,2008,"Extreme temperature ",77170502
"2466",200804,"MED","Eritrea",996245,2008,"Flood",38715406
"2467",200804,"MED","Eritrea",996245,2008,"Landslide",5000
"2468",200804,"MED","Eritrea",996245,2008,"Mass movement (dry)",0
"2469",200804,"MED","Eritrea",996245,2008,"Storm",11635868
"2470",200804,"MED","Eritrea",996245,2008,"Volcanic activity",30951
"2471",200804,"MED","Eritrea",996245,2008,"Wildfire",55000
"2472",200804,"MED","Ethiopia",3878250,2008,"Drought",14480000
"2473",200804,"MED","Ethiopia",3878250,2008,"Earthquake",46678403
"2474",200804,"MED","Ethiopia",3878250,2008,"Epidemic",195929
"2475",200804,"MED","Ethiopia",3878250,2008,"Extreme temperature ",77170502
"2476",200804,"MED","Ethiopia",3878250,2008,"Flood",38715406
"2477",200804,"MED","Ethiopia",3878250,2008,"Landslide",5000
"2478",200804,"MED","Ethiopia",3878250,2008,"Mass movement (dry)",0
"2479",200804,"MED","Ethiopia",3878250,2008,"Storm",11635868
"2480",200804,"MED","Ethiopia",3878250,2008,"Volcanic activity",30951
"2481",200804,"MED","Ethiopia",3878250,2008,"Wildfire",55000
