name	normalname	country	latitude	longitude	population
Nizhneudinsk	Nizhneudinsk	RU	54.9076	99.0276	38723
Nev’yansk	Nev’yansk	RU	57.4953	60.2112	25900
Nefteyugansk	Nefteyugansk	RU	61.09979	72.60349	112632
Nazarovo	Nazarovo	RU	56.0104	90.4011	55252
Nadym	Nadym	RU	65.53333	72.51667	46339
Myski	Myski	RU	53.709	87.8014	44082
Minusinsk	Minusinsk	RU	53.71028	91.6875	72781
Miass	Miass	RU	55.045	60.10833	167500
Mezhdurechensk	Mezhdurechensk	RU	53.69417	88.06028	101026
Megion	Megion	RU	61.0296	76.1136	48691
Mayma	Mayma	RU	52.01577	85.90963	15428
Mariinsk	Mariinsk	RU	56.21389	87.74722	43122
Linëvo	Linëvo	RU	54.4589	83.3764	21816
Lesosibirsk	Lesosibirsk	RU	58.23583	92.48278	65945
Leninsk-Kuznetsky	Leninsk-Kuznetsky	RU	54.6567	86.1737	109023
Labytnangi	Labytnangi	RU	66.65722	66.41833	27067
Kyzyl	Kyzyl	RU	51.71472	94.45338	108240
Kyshtym	Kyshtym	RU	55.714	60.5528	41625
Kuybyshev	Kuybyshev	RU	55.44753	78.32181	48308
Kurtamysh	Kurtamysh	RU	54.91028	64.43194	17936
Kurgan	Kurgan	RU	55.45	65.33333	343129
Kupino	Kupino	RU	54.36635	77.29805	16333
Kulunda	Kulunda	RU	52.566	78.9385	15345
Krasnoyarsk	Krasnoyarsk	RU	56.01839	92.86717	927200
Krasnoural’sk	Krasnoural’sk	RU	58.3638	60.0407	27257
Krasnotur’insk	Krasnotur’insk	RU	59.7666	60.2086	62600
Krasnoobsk	Krasnoobsk	RU	54.9198	82.9909	16894
Korkino	Korkino	RU	54.8913	61.3969	40046
Kopeysk	Kopeysk	RU	55.11722	61.62823	70780
Yugorsk	Yugorsk	RU	61.31226	63.33067	30878
Kolpashevo	Kolpashevo	RU	58.31306	82.90889	27876
Kodinsk	Kodinsk	RU	58.68806	99.18444	15670
Kochenëvo	Kochenëvo	RU	55.0218	82.202	16446
Kiselëvsk	Kiselëvsk	RU	53.99	86.6621	104000
Kirovgrad	Kirovgrad	RU	57.42972	60.05972	22685
Khanty-Mansiysk	Khanty-Mansiysk	RU	61.00417	69.00194	67800
Kemerovo	Kemerovo	RU	55.33333	86.08333	477090
Kedrovka	Kedrovka	RU	55.53333	86.05	17752
Kayyerkan	Kayyerkan	RU	69.37861	87.74389	27295
Kataysk	Kataysk	RU	56.289	62.5841	15619
Kasli	Kasli	RU	55.8909	60.7616	17911
Kartaly	Kartaly	RU	53.05285	60.64903	28503
Karpinsk	Karpinsk	RU	59.7703	59.9964	30070
Karasuk	Karasuk	RU	53.73772	78.04026	28589
Karabash	Karabash	RU	55.4808	60.2157	15630
Kansk	Kansk	RU	56.20167	95.7175	101502
Kamyshlov	Kamyshlov	RU	56.84278	62.71111	28006
Kamensk-Ural’skiy	Kamensk-Ural’skiy	RU	56.4185	61.9329	182500
Kamen’-na-Obi	Kamen’-na-Obi	RU	53.7884	81.3423	44564
Kaltan	Kaltan	RU	53.5347	87.2457	25903
Kalachinsk	Kalachinsk	RU	55.05286	74.57511	24059
Ivdel’	Ivdel’	RU	60.69111	60.42056	19379
Iskitim	Iskitim	RU	54.6366	83.3045	61827
Ishim	Ishim	RU	56.11281	69.49015	67762
Irbit	Irbit	RU	57.67052	63.071	41647
Ilanskiy	Ilanskiy	RU	56.2325	96.0652	16668
Gur’yevsk	Gur’yevsk	RU	54.28333	85.93333	25000
Gornyak	Gornyak	RU	50.99417	81.46611	15668
Gorno-Altaysk	Gorno-Altaysk	RU	51.96056	85.91892	54917
Dudinka	Dudinka	RU	69.40583	86.17778	23619
Divnogorsk	Divnogorsk	RU	55.9581	92.3726	30018
Degtyarsk	Degtyarsk	RU	56.704	60.0879	15294
Chunskiy	Chunskiy	RU	56.0815	99.6342	16199
Chernogorsk	Chernogorsk	RU	53.82361	91.28417	71582
Cherepanovo	Cherepanovo	RU	54.2222	83.381	20125
Chelyabinsk	Chelyabinsk	RU	55.15402	61.42915	1062919
Chebarkul’	Chebarkul’	RU	54.9749	60.3633	46502
Borovskiy	Borovskiy	RU	57.04096	65.72018	15406
Borodino	Borodino	RU	55.9061	94.9079	19602
Bolotnoye	Bolotnoye	RU	55.67167	84.39806	17704
Bogotol	Bogotol	RU	56.20778	89.53417	23622
Bogdanovich	Bogdanovich	RU	56.78028	62.04944	32270
Biysk	Biysk	RU	52.53639	85.20722	215430
Beryozovsky	Beryozovsky	RU	56.9083	60.8019	47000
Berëzovskiy	Berëzovskiy	RU	55.6	86.2	55000
Berëzovka	Berëzovka	RU	56.03044	93.11164	20913
Berdsk	Berdsk	RU	54.7551	83.0967	90250
Beloyarskiy	Beloyarskiy	RU	63.71194	66.67222	20087
Belovo	Belovo	RU	54.4165	86.2976	75764
Barnaul	Barnaul	RU	53.36056	83.76361	599579
Barabinsk	Barabinsk	RU	55.35709	78.35697	31508
Asino	Asino	RU	56.99987	86.14393	27070
Asbest	Asbest	RU	57.00993	61.45776	74583
Artëmovskiy	Artëmovskiy	RU	57.3555	61.86865	33700
Aramil	Aramil	RU	56.6977	60.8369	15237
Anzhero-Sudzhensk	Anzhero-Sudzhensk	RU	56.081	86.0285	82526
Aleysk	Aleysk	RU	52.4926	82.7822	28019
Alapayevsk	Alapayevsk	RU	57.85158	61.69627	44000
Akademgorodok	Akademgorodok	RU	54.8523	83.106	50000
Achinsk	Achinsk	RU	56.2694	90.4993	117634
Abaza	Abaza	RU	52.655	90.09278	18094
Abakan	Abakan	RU	53.71556	91.42917	167289
Snezhinsk	Snezhinsk	RU	56.085	60.73139	50086
Ozersk	Ozersk	RU	55.75556	60.70278	81023
Novoural’sk	Novoural’sk	RU	57.24389	60.08389	93849
Seversk	Seversk	RU	56.60056	84.88639	109844
Gubkinskiy	Gubkinskiy	RU	64.434	76.50261	20463
Raduzhny	Raduzhny	RU	62.09611	77.475	47679
Muravlenko	Muravlenko	RU	63.78977	74.52301	39137
Lyantor	Lyantor	RU	61.61945	72.15546	38200
Zima	Zima	RU	53.9202	102.0442	33323
Zheleznogorsk-Ilimskiy	Zheleznogorsk-Ilimskiy	RU	56.5768	104.1217	28456
Zeya	Zeya	RU	53.73601	127.257	26999
Yakutsk	Yakutsk	RU	62.03389	129.73306	235600
Vyazemskiy	Vyazemskiy	RU	47.53757	134.75556	15247
Vrangel’	Vrangel’	RU	42.73021	133.08322	20000
Vladivostok	Vladivostok	RU	43.10562	131.87353	587022
Vikhorevka	Vikhorevka	RU	56.12128	101.17767	22500
Ust’-Kut	Ust’-Kut	RU	56.7938	105.7672	48202
Ust’-Ilimsk	Ust’-Ilimsk	RU	58.00056	102.66194	100271
Ussuriysk	Ussuriysk	RU	43.80291	131.94578	157068
Usol’ye-Sibirskoye	Usol’ye-Sibirskoye	RU	52.75194	103.64528	85900
Ulan-Ude	Ulan-Ude	RU	51.82721	107.60627	360278
Udachny	Udachny	RU	66.42989	112.4021	15266
Tynda	Tynda	RU	55.156	124.72479	37335
Tulun	Tulun	RU	54.56358	100.58143	51330
Trudovoye	Trudovoye	RU	43.29823	132.06877	18484
Fokino	Fokino	RU	42.97429	132.40574	25827
Svobodnyy	Svobodnyy	RU	51.37525	128.14097	61017
Spassk-Dal’niy	Spassk-Dal’niy	RU	44.59884	132.82593	45265
Slyudyanka	Slyudyanka	RU	51.65944	103.70611	18809
Shimanovsk	Shimanovsk	RU	52.00575	127.67756	21466
Shelekhov	Shelekhov	RU	52.21389	104.1	47459
Severobaykal’sk	Severobaykal’sk	RU	55.63695	109.32297	25800
Raychikhinsk	Raychikhinsk	RU	49.78998	129.40992	23745
Petrovsk-Zabaykal’skiy	Petrovsk-Zabaykal’skiy	RU	51.2753	108.84301	19713
Partizansk	Partizansk	RU	43.12165	133.12347	42489
Neryungri	Neryungri	RU	56.66637	124.63825	66320
Nerchinsk	Nerchinsk	RU	51.98333	116.58333	15360
Nakhodka	Nakhodka	RU	42.81384	132.87348	146920
Mirny	Mirny	RU	62.53528	113.96111	40308
Luchegorsk	Luchegorsk	RU	46.47656	134.19532	21833
Lesozavodsk	Lesozavodsk	RU	45.47885	133.42825	41778
Lensk	Lensk	RU	60.72528	114.92778	23694
Kyakhta	Kyakhta	RU	50.35737	106.45033	18431
Krasnokamensk	Krasnokamensk	RU	50.0979	118.0369	54316
Komsomolsk-on-Amur	Komsomolsk-on-Amur	RU	50.55034	137.00995	275908
Khabarovsk	Khabarovsk	RU	48.48271	135.08379	579000
Kavalerovo	Kavalerovo	RU	44.27221	135.05227	16945
Irkutsk	Irkutsk	RU	52.29778	104.29639	586695
Gusinoozyorsk	Gusinoozyorsk	RU	51.28333	106.5	24083
Dal’nerechensk	Dal’nerechensk	RU	45.93149	133.73906	28300
Chita	Chita	RU	52.03171	113.50087	308500
Cheremkhovo	Cheremkhovo	RU	53.15611	103.0675	57395
Borzya	Borzya	RU	50.38333	116.51667	30421
Bol’shoy Kamen’	Bol’shoy Kamen’	RU	43.11283	132.354	38100
Bodaybo	Bodaybo	RU	57.85056	114.19333	15933
Birobidzhan	Birobidzhan	RU	48.79284	132.92386	76146
Bikin	Bikin	RU	46.81293	134.25012	19659
Belogorsk	Belogorsk	RU	50.91644	128.47726	67911
Baykal’sk	Baykal’sk	RU	51.5151	104.1402	15600
Aykhal	Aykhal	RU	65.93381	111.4834	15267
Artëm	Artëm	RU	43.3595	132.18887	102300
Arsen’yev	Arsen’yev	RU	44.15254	133.27791	58700
Angarsk	Angarsk	RU	52.53667	103.88639	243158
Amursk	Amursk	RU	50.23685	136.88136	46993
Aldan	Aldan	RU	58.61021	125.39613	24426
Dal'negorsk	Dal'negorsk	RU	44.56039	135.57009	38424
Bratsk	Bratsk	RU	56.1325	101.61417	256600
Sayansk	Sayansk	RU	54.1088	102.1648	43949
Khabarovsk Vtoroy	Khabarovsk Vtoroy	RU	48.43776	135.13329	578303
Markova	Markova	RU	52.20889	104.21083	17756
Vilyuchinsk	Vilyuchinsk	RU	52.9311	158.40469	25204
Yuzhno-Sakhalinsk	Yuzhno-Sakhalinsk	RU	46.95407	142.73603	176484
Yelizovo	Yelizovo	RU	53.18909	158.38135	40692
Vanino	Vanino	RU	49.09848	140.25313	18618
Sovetskaya Gavan’	Sovetskaya Gavan’	RU	48.97215	140.28919	29740
Poronaysk	Poronaysk	RU	49.22188	143.09694	16677
Petropavlovsk-Kamchatsky	Petropavlovsk-Kamchatsky	RU	53.04444	158.65076	187282
Nikolayevsk-on-Amure	Nikolayevsk-on-Amure	RU	53.14657	140.72287	27152
Nevel’sk	Nevel’sk	RU	46.67902	141.85629	17000
Magadan	Magadan	RU	59.5638	150.80347	95282
Korsakov	Korsakov	RU	46.6342	142.77722	35091
Kholmsk	Kholmsk	RU	47.04737	142.05048	32681
Baltiysk	Baltiysk	RU	54.65455	19.90929	34540
Isakogorka	Isakogorka	RU	64.446	40.6531	28571
Krasnoznamensk	Krasnoznamensk	RU	55.59944	37.03861	33700
Chertanovo Yuzhnoye	Chertanovo Yuzhnoye	RU	55.59072	37.59519	142000
Zagor’ye	Zagor’ye	RU	55.57657	37.66709	30000
Orekhovo-Borisovo	Orekhovo-Borisovo	RU	55.61252	37.72639	144000
Metrogorodok	Metrogorodok	RU	55.80961	37.78739	50000
Kogalym	Kogalym	RU	62.26537	74.47906	57800
Pyt-Yakh	Pyt-Yakh	RU	60.74985	72.85824	41500
Langepas	Langepas	RU	61.25439	75.2124	40000
Zarya	Zarya	RU	55.75533	38.09578	27000
Raduzhnyy	Raduzhnyy	RU	56.0038	40.33905	17811
Nizhnesortymskiy	Nizhnesortymskiy	RU	62.43965	71.76029	15204
Pokachi	Pokachi	RU	61.71982	75.36827	17084
Izluchinsk	Izluchinsk	RU	60.97944	76.92421	18000
Kurortnyy	Kurortnyy	RU	60.16562	29.908	70589
Chernaya Rechka	Chernaya Rechka	RU	59.98594	30.30338	56429
Untolovo	Untolovo	RU	60.0122	30.20897	50000
Petrogradka	Petrogradka	RU	59.96567	30.31154	130455
Vasyl'evsky Ostrov	Vasyl'evsky Ostrov	RU	59.94091	30.25377	203058
Parnas	Parnas	RU	60.06964	30.3487	66693
Kalininskiy	Kalininskiy	RU	59.99675	30.3899	504641
Krasnogvargeisky	Krasnogvargeisky	RU	59.97305	30.47607	337091
Admiralteisky	Admiralteisky	RU	59.90839	30.28484	157897
Krestovskiy ostrov	Krestovskiy ostrov	RU	59.97091	30.25789	20000
Akademicheskoe	Akademicheskoe	RU	60.01375	30.39471	103304
Finlyandskiy	Finlyandskiy	RU	59.96824	30.36415	72292
Centralniy	Centralniy	RU	59.93111	30.36072	214625
Svetlanovskiy	Svetlanovskiy	RU	60.00276	30.33051	85508
Sampsonievskiy	Sampsonievskiy	RU	59.98499	30.34295	39318
Vostochnoe Degunino	Vostochnoe Degunino	RU	55.8801	37.55758	95000
Rwamagana	Rwamagana	RW	-1.9487	30.4347	47203
Musanze	Musanze	RW	-1.49984	29.63497	86685
Nzega	Nzega	RW	-2.479	29.5564	33832
Kigali	Kigali	RW	-1.94995	30.05885	745261
Kibuye	Kibuye	RW	-2.06028	29.34778	48024
Kibungo	Kibungo	RW	-2.1597	30.5427	46240
Gitarama	Gitarama	RW	-2.07444	29.75667	87613
Cyangugu	Cyangugu	RW	-2.4846	28.9075	63883
Gisenyi	Gisenyi	RW	-1.70278	29.25639	83623
Byumba	Byumba	RW	-1.5763	30.0675	70593
Butare	Butare	RW	-2.59667	29.73944	89600
Yanbu	Yanbu	SA	24.08912	38.06374	200161
Umm Lajj	Umm Lajj	SA	25.02126	37.2685	33874
Ţurayf	Ţurayf	SA	31.67252	38.66374	40819
Turabah	Turabah	SA	21.21406	41.6331	23235
Tārūt	Tārūt	SA	26.57332	50.03694	85371
Ţubarjal	Ţubarjal	SA	30.49987	38.21603	40019
Sulţānah	Sulţānah	SA	24.49258	39.58572	946697
Sayhāt	Sayhāt	SA	26.48522	50.04046	66702
Şāmitah	Şāmitah	SA	16.59601	42.94435	26945
Sakakah	Sakakah	SA	29.96974	40.20641	128332
Şafwá	Şafwá	SA	26.64986	49.95223	45876
Şabyā	Şabyā	SA	17.1495	42.62537	54108
Raḩīmah	Raḩīmah	SA	26.70791	50.06194	41188
Rābigh	Rābigh	SA	22.79856	39.03493	41759
Qal‘at Bīshah	Qal‘at Bīshah	SA	20.00054	42.6052	81828
Najrān	Najrān	SA	17.49326	44.12766	258573
Mecca	Mecca	SA	21.42664	39.82563	1323624
Khamis Mushait	Khamis Mushait	SA	18.3	42.73333	387553
Jizan	Jizan	SA	16.88917	42.55111	105198
Jeddah	Jeddah	SA	21.54238	39.19797	2867446
Ha'il	Ha'il	SA	27.52188	41.69073	267005
Duba	Duba	SA	27.35134	35.69014	22000
Buraydah	Buraydah	SA	26.32599	43.97497	391336
Abqaiq	Abqaiq	SA	25.9371	49.67761	29474
Badr Ḩunayn	Badr Ḩunayn	SA	23.78292	38.79047	27257
Az Zulfi	Az Zulfi	SA	26.29945	44.81542	53144
Dhahran	Dhahran	SA	26.28864	50.11396	99540
Aţ Ţaraf	Aţ Ţaraf	SA	25.36276	49.72504	21386
Ta’if	Ta’if	SA	21.27028	40.41583	530848
As Sulayyil	As Sulayyil	SA	20.46067	45.57792	24097
Riyadh	Riyadh	SA	24.68773	46.72185	4205961
Ar Rass	Ar Rass	SA	25.86944	43.4973	81728
‘Ar‘ar	‘Ar‘ar	SA	30.97531	41.03808	148540
An Nimāş	An Nimāş	SA	19.14547	42.12009	24153
Qurayyat	Qurayyat	SA	31.33176	37.34282	102903
Al Wajh	Al Wajh	SA	26.24551	36.45249	26636
Al ‘Ulá	Al ‘Ulá	SA	26.60853	37.92316	32413
Al Qayşūmah	Al Qayşūmah	SA	28.31117	46.12729	20685
Al Qaţīf	Al Qaţīf	SA	26.5208	50.02452	98259
Al Munayzilah	Al Munayzilah	SA	25.38333	49.66667	16296
Al Mubarraz	Al Mubarraz	SA	25.41	49.58083	290802
Al Mithnab	Al Mithnab	SA	25.86012	44.22228	60870
Medina	Medina	SA	24.46861	39.61417	1300000
Khobar	Khobar	SA	26.27944	50.20833	165799
Al Khafjī	Al Khafjī	SA	28.43905	48.49132	54857
Al Jumūm	Al Jumūm	SA	21.61694	39.69806	22207
Al Jubayl	Al Jubayl	SA	27.01122	49.65825	237274
Al Hufūf	Al Hufūf	SA	25.36457	49.56532	293179
Al Bukayrīyah	Al Bukayrīyah	SA	26.14422	43.65933	25153
Al Baţţālīyah	Al Baţţālīyah	SA	25.43333	49.63333	16606
Al Bāḩah	Al Bāḩah	SA	20.01288	41.46767	88419
‘Afīf	‘Afīf	SA	23.9065	42.91724	40648
Ad Dilam	Ad Dilam	SA	23.99104	47.16181	35371
Ad Dawādimī	Ad Dawādimī	SA	24.50772	44.39237	54474
Dammam	Dammam	SA	26.43442	50.10326	768602
Abū ‘Arīsh	Abū ‘Arīsh	SA	16.96887	42.83251	49171
Abha	Abha	SA	18.21639	42.50528	210886
Ash Shafā	Ash Shafā	SA	21.0721	40.31185	72190
Unaizah	Unaizah	SA	26.08427	43.99355	163729
Honiara	Honiara	SB	-9.43333	159.95	56298
Zalingei	Zalingei	SD	12.90918	23.47058	28687
Wad Medani	Wad Medani	SD	14.40118	33.51989	332714
Umm Ruwaba	Umm Ruwaba	SD	12.9061	31.2158	55742
Omdurman	Omdurman	SD	15.64453	32.47773	1200000
Tokār	Tokār	SD	18.4254	37.729	22250
Tandaltī	Tandaltī	SD	13.01667	31.86667	27275
Singa	Singa	SD	13.1483	33.93117	44626
Shendi	Shendi	SD	16.6915	33.4341	53568
Sawākin	Sawākin	SD	19.1059	37.3321	28570
Rabak	Rabak	SD	13.18087	32.73999	135281
Kosti	Kosti	SD	13.1629	32.66347	345068
Kuraymah	Kuraymah	SD	18.55	31.85	19593
Kināna	Kināna	SD	14.0361	33.1712	26233
Kassala	Kassala	SD	15.45099	36.39998	401477
Kadugli	Kadugli	SD	11.01111	29.71833	87666
Doka	Doka	SD	13.51667	35.76667	19821
Dilling	Dilling	SD	12.05	29.65	37113
Port Sudan	Port Sudan	SD	19.61745	37.21644	489725
Berber	Berber	SD	18.02158	33.98299	22395
Bārah	Bārah	SD	13.7	30.36667	16969
Atbara	Atbara	SD	17.70217	33.98638	107930
As Sūkī	As Sūkī	SD	13.31667	33.88333	33524
Ar Ruseris	Ar Ruseris	SD	11.8659	34.3869	28862
Ar Rahad	Ar Rahad	SD	12.71667	30.65	26273
An Nuhūd	An Nuhūd	SD	12.7	28.43333	108008
El Obeid	El Obeid	SD	13.18421	30.21669	393311
Al Qiţena	Al Qiţena	SD	14.8648	32.3668	18321
Al Qadarif	Al Qadarif	SD	14.03493	35.38344	363945
Al Mijlad	Al Mijlad	SD	11.03333	27.73333	19997
Al Manāqil	Al Manāqil	SD	14.2459	32.9891	128297
Khartoum	Khartoum	SD	15.55177	32.53241	1974647
Geneina	Geneina	SD	13.45262	22.44725	162981
Al Hilāliyya	Al Hilāliyya	SD	14.9398	33.234	17345
Al Ḩawātah	Al Ḩawātah	SD	13.41667	34.63333	24513
Al Hasaheisa	Al Hasaheisa	SD	14.75264	33.29836	28735
El Fasher	El Fasher	SD	13.62793	25.34936	252609
El Bauga	El Bauga	SD	18.26197	33.90812	19141
Ad Douiem	Ad Douiem	SD	14.0012	32.3116	87068
El Daein	El Daein	SD	11.46186	26.12583	264734
Ed Damer	Ed Damer	SD	17.59898	33.97205	103941
Ad-Damazin	Ad-Damazin	SD	11.7891	34.3592	186051
Abu Jibeha	Abu Jibeha	SD	11.4562	31.2285	21790
Umeå	Umeå	SE	63.82842	20.25972	74005
Skellefteå	Skellefteå	SE	64.75067	20.95279	30839
Piteå	Piteå	SE	65.31717	21.47944	22044
Luleå	Luleå	SE	65.58415	22.15465	45551
Kiruna	Kiruna	SE	67.85572	20.22513	18154
Boden	Boden	SE	65.82518	21.68864	18225
Ystad	Ystad	SE	55.42966	13.82041	17266
Visby	Visby	SE	57.64089	18.29602	21970
Växjö	Växjö	SE	56.87767	14.80906	59600
Västervik	Västervik	SE	57.7584	16.63733	20694
Västerås	Västerås	SE	59.61617	16.55276	107194
Värnamo	Värnamo	SE	57.18604	14.04001	17950
Varberg	Varberg	SE	57.10557	12.25078	25816
Vänersborg	Vänersborg	SE	58.38075	12.3234	21835
Vallentuna	Vallentuna	SE	59.53436	18.07758	26733
Uppsala	Uppsala	SE	59.85882	17.63889	127734
Upplands Väsby	Upplands Väsby	SE	59.51839	17.91128	36534
Uddevalla	Uddevalla	SE	58.34784	11.9424	30282
Tumba	Tumba	SE	59.19858	17.83317	35780
Trollhättan	Trollhättan	SE	58.28365	12.28864	44522
Trelleborg	Trelleborg	SE	55.37514	13.15691	25494
Sundsvall	Sundsvall	SE	62.39129	17.3063	48463
Sundbyberg	Sundbyberg	SE	59.36128	17.97114	34529
Stockholm	Stockholm	SE	59.33258	18.0649	1253309
Solna	Solna	SE	59.36004	18.00086	66909
Södertälje	Södertälje	SE	59.19554	17.62525	60279
Skövde	Skövde	SE	58.39118	13.84506	33119
Skara	Skara	SE	58.38659	13.43836	18735
Sandviken	Sandviken	SE	60.61667	16.76667	22111
Östersund	Östersund	SE	63.1792	14.63566	42940
Östermalm	Östermalm	SE	59.33879	18.08487	36418
Oskarshamn	Oskarshamn	SE	57.26455	16.44837	16613
Örnsköldsvik	Örnsköldsvik	SE	63.29091	18.71525	27749
Örebro	Örebro	SE	59.27412	15.2066	98573
Nyköping	Nyköping	SE	58.753	17.00788	27582
Norrtälje	Norrtälje	SE	59.75799	18.70496	16914
Norrköping	Norrköping	SE	58.59419	16.1826	82903
Nässjö	Nässjö	SE	57.65307	14.69676	15954
Nacka	Nacka	SE	59.31053	18.16372	25170
Motala	Motala	SE	58.53706	15.03649	29715
Mölndal	Mölndal	SE	57.6554	12.01378	59430
Märsta	Märsta	SE	59.62157	17.85476	23194
Malmö	Malmö	SE	55.60587	13.00073	261548
Lund	Lund	SE	55.70584	13.19321	76263
Linköping	Linköping	SE	58.41086	15.62157	96732
Lidköping	Lidköping	SE	58.50517	13.15765	24586
Lidingö	Lidingö	SE	59.36667	18.13333	43000
Landskrona	Landskrona	SE	55.8708	12.83016	27889
Kungsbacka	Kungsbacka	SE	57.48719	12.07612	18698
Kungälv	Kungälv	SE	57.87096	11.98054	21262
Kristinehamn	Kristinehamn	SE	59.30978	14.10808	17836
Kristianstad	Kristianstad	SE	56.03129	14.15242	32188
Köping	Köping	SE	59.51404	15.99255	16617
Katrineholm	Katrineholm	SE	58.99587	16.20721	21108
Karlstad	Karlstad	SE	59.3793	13.50357	59266
Karlskrona	Karlskrona	SE	56.16156	15.58661	32309
Karlskoga	Karlskoga	SE	59.32667	14.52386	26949
Karlshamn	Karlshamn	SE	56.1706	14.86188	18161
Kalmar	Kalmar	SE	56.66157	16.36163	34744
Jönköping	Jönköping	SE	57.78145	14.15618	83202
Jakobsberg	Jakobsberg	SE	59.42268	17.83508	24046
Huskvarna	Huskvarna	SE	57.78596	14.30214	21500
Helsingborg	Helsingborg	SE	56.04673	12.69437	91025
Hässleholm	Hässleholm	SE	56.15905	13.76638	17050
Härnösand	Härnösand	SE	62.63228	17.93794	17016
Halmstad	Halmstad	SE	56.67446	12.85676	55657
Göteborg	Göteborg	SE	57.70716	11.96679	504084
Gävle	Gävle	SE	60.67452	17.14174	68635
Gamla Uppsala	Gamla Uppsala	SE	59.89817	17.63386	16231
Falun	Falun	SE	60.60357	15.62597	36477
Falköping	Falköping	SE	58.17347	13.55068	15821
Falkenberg	Falkenberg	SE	56.90552	12.49118	18407
Eslöv	Eslöv	SE	55.83928	13.30393	15898
Eskilstuna	Eskilstuna	SE	59.36661	16.5077	59016
Enköping	Enköping	SE	59.63607	17.07768	19733
Bromma	Bromma	SE	59.34	17.94	61000
Borlänge	Borlänge	SE	60.4858	15.43714	39422
Borås	Borås	SE	57.72101	12.9401	63223
Boo	Boo	SE	59.33333	18.28333	21776
Ängelholm	Ängelholm	SE	56.2428	12.86219	23240
Alingsås	Alingsås	SE	57.93033	12.53345	24826
Åkersberga	Åkersberga	SE	59.47944	18.29967	26785
Singapore	Singapore	SG	1.28967	103.85007	3547809
Jamestown	Jamestown	US	42.097	-79.23533	31146
Trbovlje	Trbovlje	SI	46.155	15.05333	15163
Velenje	Velenje	SI	46.35917	15.11028	25456
Ptuj	Ptuj	SI	46.42005	15.87018	18164
Novo Mesto	Novo Mesto	SI	45.80397	15.16886	23341
Maribor	Maribor	SI	46.55472	15.64667	95171
Ljubljana	Ljubljana	SI	46.05108	14.50513	272220
Kranj	Kranj	SI	46.23887	14.35561	36874
Koper	Koper	SI	45.54694	13.72944	24996
Celje	Celje	SI	46.23092	15.26044	37520
Longyearbyen	Longyearbyen	SJ	78.22334	15.64689	2060
Vranov nad Topľou	Vranov nad Topľou	SK	48.88836	21.68479	23246
Trebišov	Trebišov	SK	48.62858	21.71954	22947
Stará Ľubovňa	Stará Ľubovňa	SK	49.29859	20.6862	16000
Spišská Nová Ves	Spišská Nová Ves	SK	48.94464	20.56153	39195
Snina	Snina	SK	48.98857	22.15099	22221
Rožňava	Rožňava	SK	48.66009	20.53758	19261
Rimavská Sobota	Rimavská Sobota	SK	48.38284	20.02239	25235
Prešov	Prešov	SK	48.99839	21.23393	94718
Poprad	Poprad	SK	49.06144	20.29798	57431
Michalovce	Michalovce	SK	48.75434	21.9195	40360
Košice	Košice	SK	48.71395	21.25808	236563
Kežmarok	Kežmarok	SK	49.13571	20.43352	21391
Humenné	Humenné	SK	48.93707	21.91625	35367
Bardejov	Bardejov	SK	49.29175	21.27271	33060
Zvolen	Zvolen	SK	48.57442	19.15324	44502
Zlaté Moravce	Zlaté Moravce	SK	48.38553	18.40063	15618
Žilina	Žilina	SK	49.22315	18.73941	85985
Žiar nad Hronom	Žiar nad Hronom	SK	48.59184	18.84958	19392
Trnava	Trnava	SK	48.37741	17.58723	69785
Trenčín	Trenčín	SK	48.89452	18.04436	58278
Skalica	Skalica	SK	48.8449	17.22635	15013
Senica	Senica	SK	48.67922	17.36697	21741
Sellye	Sellye	SK	48.15127	17.88062	24513
Ružomberok	Ružomberok	SK	49.0748	19.30751	30806
Púchov	Púchov	SK	49.12494	18.32597	18833
Prievidza	Prievidza	SK	48.77446	18.6275	52987
Považská Bystrica	Považská Bystrica	SK	49.12153	18.42169	43936
Piešťany	Piešťany	SK	48.59479	17.82591	30000
Pezinok	Pezinok	SK	48.28986	17.26664	21343
Partizánske	Partizánske	SK	48.62861	18.38455	24370
Nové Zámky	Nové Zámky	SK	47.98544	18.16195	42044
Nové Mesto nad Váhom	Nové Mesto nad Váhom	SK	48.75763	17.8309	21527
Nitra	Nitra	SK	48.30763	18.08453	86329
Martin	Martin	SK	49.06651	18.92399	60817
Malacky	Malacky	SK	48.43604	17.02188	17773
Lučenec	Lučenec	SK	48.33249	19.66708	28159
Liptovský Mikuláš	Liptovský Mikuláš	SK	49.08061	19.62218	33509
Levice	Levice	SK	48.21563	18.60705	37574
Kysucké Nové Mesto	Kysucké Nové Mesto	SK	49.3	18.78333	16558
Komárno	Komárno	SK	47.76356	18.12263	36279
Hlohovec	Hlohovec	SK	48.43174	17.8031	23930
Handlová	Handlová	SK	48.7276	18.76012	18018
Galanta	Galanta	SK	48.19001	17.72747	16365
Dunajská Streda	Dunajská Streda	SK	47.99268	17.61211	23639
Dubnica nad Váhom	Dubnica nad Váhom	SK	48.95981	18.16634	26617
Dolný Kubín	Dolný Kubín	SK	49.20983	19.30341	20401
Detva	Detva	SK	48.56082	19.41954	15020
Čadca	Čadca	SK	49.43503	18.78895	24670
Brezno	Brezno	SK	48.80431	19.63631	21331
Bratislava	Bratislava	SK	48.14816	17.10674	423737
